sample_id,condition,question,answer,ground_truth,is_correct,vqa_accuracy_score,confidence,consistency,hallucination_flag,selected_pass,pass1_answer,pass2_answer,pass3_answer,latency_total_s,latency_pass1_s,latency_pass2_s,latency_pass3_s,gpu_util_avg_pct,peak_gpu_mem_gb,num_model_calls,modality
synth_no_pass3_00636,no_pass3,What color is the small circle?,green,lime | lime | yellow-green,False,0.0,1.0,1.0,True,1,green,green,green,0.5283,0.3039,0.2129,0.0,40.5,9.05,2,image+text
synth_no_pass3_00637,no_pass3,Is the background color light or dark?,light blue,light | light | medium,False,0.0,1.0,1.0,True,1,light blue,light blue,light blue,0.4372,0.2127,0.214,0.0,42.0,9.05,2,image+text
synth_no_pass3_00638,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,the dominant color in this image is green,0.8517,0.4884,0.3521,0.0,45.0,9.05,2,image+text
synth_no_pass3_00639,no_pass3,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4904,0.2664,0.2121,0.0,44.5,9.05,2,image+text
synth_no_pass3_00640,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5575,0.334,0.2124,0.0,43.5,9.05,2,image+text
synth_no_pass3_00641,no_pass3,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4917,0.2634,0.2158,0.0,42.5,9.05,2,image+text
synth_no_pass3_00642,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5295,0.3065,0.2123,0.0,42.5,9.05,2,image+text
synth_no_pass3_00643,no_pass3,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,a circle on the left side,0.7027,0.4818,0.2101,0.0,41.0,9.05,2,image+text
synth_no_pass3_00644,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4822,0.305,0.1664,0.0,39.0,9.05,2,image+text
synth_no_pass3_00645,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,the dominant color in this image is green,0.8712,0.4897,0.3704,0.0,41.5,9.05,2,image+text
synth_no_pass3_00646,no_pass3,What color is the large rectangle?,brown color,brown | brown | brown,True,1.0,1.0,1.0,False,1,brown color,brown color,brown color,0.5291,0.2546,0.2637,0.0,45.0,9.05,2,image+text
synth_no_pass3_00647,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4981,0.2686,0.2182,0.0,44.5,9.05,2,image+text
synth_no_pass3_00648,no_pass3,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,0.6,0.6667,True,1,the dominant color in this image,orange,the dominant color in this image,0.7383,0.4018,0.325,0.0,43.0,9.05,2,image+text
synth_no_pass3_00649,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4843,0.2595,0.2135,0.0,44.0,9.05,2,image+text
synth_no_pass3_00650,no_pass3,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4866,0.2597,0.216,0.0,44.0,9.05,2,image+text
synth_no_pass3_00651,no_pass3,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4874,0.2605,0.2158,0.0,44.0,9.05,2,image+text
synth_no_pass3_00652,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7324,0.3526,0.3683,0.0,45.5,9.05,2,image+text
synth_no_pass3_00653,no_pass3,Is there a red shape in this image?,yes,no | no | no,False,0.0,0.6,0.6667,True,1,yes,no,yes,0.4841,0.26,0.2138,0.0,45.5,9.05,2,image+text
synth_no_pass3_00654,no_pass3,Is there a red shape in this image?,yes,no | no | no,False,0.0,0.6,0.6667,True,1,yes,no,yes,0.483,0.2583,0.2144,0.0,45.0,9.05,2,image+text
synth_no_pass3_00655,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9479,0.489,0.448,0.0,40.0,9.05,2,image+text
synth_no_pass3_00656,no_pass3,What color is the circle?,pink,pink | pink | pink,True,1.0,1.0,1.0,False,1,pink,pink,pink,0.5312,0.2602,0.2605,0.0,40.5,9.05,2,image+text
synth_no_pass3_00657,no_pass3,Is the background color light or dark?,dark blue,dark | dark | dark,False,0.0,1.0,1.0,True,1,dark blue,dark blue,dark blue,0.4349,0.2124,0.2117,0.0,45.5,9.05,2,image+text
synth_no_pass3_00658,no_pass3,What color is the background?,navy blue,navy | dark blue | blue,True,0.6667,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.438,0.2142,0.2133,0.0,46.5,9.05,2,image+text
synth_no_pass3_00659,no_pass3,What is the dominant color in this image?,cyan,cyan | cyan | blue,True,0.6667,0.6,0.6667,False,1,cyan,blue,cyan,0.5299,0.3041,0.2151,0.0,43.5,9.05,2,image+text
synth_no_pass3_00660,no_pass3,What color is the background?,the background is white,cream | white | beige,True,0.3333,1.0,1.0,False,1,the background is white,the background is white,the background is white,0.6455,0.3274,0.3069,0.0,46.5,9.05,2,image+text
synth_no_pass3_00661,no_pass3,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.4842,0.2591,0.2146,0.0,44.0,9.05,2,image+text
synth_no_pass3_00662,no_pass3,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,is the circle on the left side,0.9544,0.4431,0.5002,0.0,40.0,9.05,2,image+text
synth_no_pass3_00663,no_pass3,What color is the large rectangle?,the large rectangle is green,olive | olive | dark yellow,False,0.0,1.0,1.0,True,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.7133,0.3508,0.3516,0.0,42.0,9.05,2,image+text
synth_no_pass3_00664,no_pass3,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5213,0.3006,0.2105,0.0,39.5,9.05,2,image+text
synth_no_pass3_00665,no_pass3,What color is the large rectangle?,the color orange,orange | orange | orange,True,1.0,1.0,1.0,False,1,the color orange,the color orange,the color orange,0.5713,0.3022,0.2589,0.0,43.5,9.05,2,image+text
synth_no_pass3_00666,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,the dominant color in this image is green,0.8515,0.4904,0.3501,0.0,47.0,9.05,2,image+text
synth_no_pass3_00667,no_pass3,Is the circle on the left or right side?,is the circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,is the circle on the left side,right side,is the circle on the left side,0.7465,0.4353,0.3008,0.0,47.5,9.05,2,image+text
synth_no_pass3_00668,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.9807,0.4871,0.4828,0.0,43.0,9.05,2,image+text
synth_no_pass3_00669,no_pass3,What color is the large rectangle?,red,maroon | maroon | dark red,True,0.3333,1.0,1.0,False,1,red,red,red,0.5202,0.2996,0.2102,0.0,43.0,9.05,2,image+text
synth_no_pass3_00670,no_pass3,What color is the large rectangle?,the large rectangle is blue,teal | teal | green,False,0.0,1.0,1.0,True,1,the large rectangle is blue,the large rectangle is blue,the large rectangle is blue,0.7061,0.345,0.3503,0.0,48.0,9.05,2,image+text
synth_no_pass3_00671,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.482,0.3044,0.167,0.0,47.0,9.05,2,image+text
synth_no_pass3_00672,no_pass3,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4846,0.3068,0.167,0.0,42.5,9.05,2,image+text
synth_no_pass3_00673,no_pass3,What color is the large rectangle?,brown color,brown | brown | brown,True,1.0,1.0,1.0,False,1,brown color,brown color,brown color,0.5292,0.2592,0.259,0.0,43.0,9.05,2,image+text
synth_no_pass3_00674,no_pass3,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,0.6,0.6667,True,1,the dominant color in this image,orange,the dominant color in this image,0.7126,0.3972,0.3047,0.0,47.0,9.05,2,image+text
synth_no_pass3_00675,no_pass3,What color is the circle?,the circle is green,cyan | cyan | teal | teal,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,the circle is green,0.6228,0.3036,0.3087,0.0,43.0,9.05,2,image+text
synth_no_pass3_00676,no_pass3,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5277,0.3042,0.2131,0.0,41.0,9.05,2,image+text
synth_no_pass3_00677,no_pass3,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color is purple,the dominant color in this image is purple,0.8975,0.4893,0.3967,0.0,45.0,9.05,2,image+text
synth_no_pass3_00678,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.9833,0.4886,0.484,0.0,45.5,9.05,2,image+text
synth_no_pass3_00679,no_pass3,What color is the large rectangle?,the large rectangle is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the large rectangle is purple,the large rectangle is purple,the large rectangle is purple,0.7061,0.3447,0.351,0.0,45.0,9.05,2,image+text
synth_no_pass3_00680,no_pass3,What color is the large rectangle?,navy blue,navy | dark blue | navy,True,0.3333,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.452,0.2294,0.2116,0.0,40.0,9.05,2,image+text
synth_no_pass3_00681,no_pass3,Is the background color light or dark?,dark blue,dark | dark | dark,False,0.0,1.0,1.0,True,1,dark blue,dark blue,dark blue,0.4311,0.2087,0.212,0.0,44.5,9.05,2,image+text
synth_no_pass3_00682,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9509,0.4859,0.4541,0.0,43.5,9.05,2,image+text
synth_no_pass3_00683,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5441,0.3204,0.2126,0.0,43.0,9.05,2,image+text
synth_no_pass3_00684,no_pass3,What is the dominant color in this image?,burgundy,maroon | maroon | dark red,False,0.0,1.0,1.0,True,1,burgundy,burgundy,burgundy,0.7285,0.3947,0.3234,0.0,42.0,9.05,2,image+text
synth_no_pass3_00685,no_pass3,Is there a blue shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4838,0.2593,0.2135,0.0,41.5,9.05,2,image+text
synth_no_pass3_00686,no_pass3,What is the dominant color in this image?,cyan,cyan | cyan | blue,True,0.6667,0.6,0.6667,False,1,cyan,blue,cyan,0.5243,0.303,0.211,0.0,46.0,9.05,2,image+text
synth_no_pass3_00687,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5199,0.2997,0.2097,0.0,44.5,9.05,2,image+text
synth_no_pass3_00688,no_pass3,What color is the small circle?,green,olive | olive | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.4867,0.3084,0.1675,0.0,43.0,9.05,2,image+text
synth_no_pass3_00689,no_pass3,What is the dominant color in this image?,the dominant color in this image is green,olive | olive | green | dark green,True,0.6667,1.0,1.0,False,1,the dominant color in this image is green,the dominant color in this image is green,the dominant color in this image is green,0.9907,0.4882,0.4917,0.0,41.5,9.05,2,image+text
synth_no_pass3_00690,no_pass3,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,a yellow square,large rectangle,a yellow square,0.5284,0.3039,0.2136,0.0,38.5,9.05,2,image+text
synth_no_pass3_00691,no_pass3,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4812,0.2573,0.2135,0.0,43.0,9.05,2,image+text
synth_no_pass3_00692,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.995,0.4881,0.4954,0.0,42.5,9.05,2,image+text
synth_no_pass3_00693,no_pass3,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5804,0.3069,0.263,0.0,42.0,9.05,2,image+text
synth_no_pass3_00694,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.9947,0.4912,0.4911,0.0,47.0,9.05,2,image+text
synth_no_pass3_00695,no_pass3,Is there a green shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.5302,0.2584,0.2614,0.0,39.0,9.05,2,image+text
synth_no_pass3_00696,no_pass3,What color is the large rectangle?,the color orange,orange | orange | orange,True,1.0,1.0,1.0,False,1,the color orange,the color orange,the color orange,0.5767,0.3049,0.2607,0.0,42.0,9.05,2,image+text
synth_no_pass3_00697,no_pass3,What color is the large rectangle?,the large rectangle is green,olive | olive | dark yellow,False,0.0,1.0,1.0,True,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.715,0.3527,0.3517,0.0,44.5,9.05,2,image+text
synth_no_pass3_00698,no_pass3,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4847,0.2596,0.2147,0.0,44.5,9.05,2,image+text
synth_no_pass3_00699,no_pass3,Is the background color light or dark?,dark,light | light | light,False,0.0,0.6,0.6667,True,1,dark,light,dark,0.4404,0.213,0.217,0.0,45.0,9.05,2,image+text
synth_no_pass3_00700,no_pass3,What color is the circle?,the circle is green,olive | olive | brown,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,the circle is green,0.6438,0.3258,0.3067,0.0,43.0,9.05,2,image+text
synth_no_pass3_00701,no_pass3,What is the dominant color in this image?,burgundy,maroon | maroon | dark red,False,0.0,1.0,1.0,True,1,burgundy,burgundy,burgundy,0.7145,0.3965,0.3074,0.0,45.5,9.05,2,image+text
synth_no_pass3_00702,no_pass3,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.9913,0.4895,0.4909,0.0,43.0,9.05,2,image+text
synth_no_pass3_00703,no_pass3,What color is the circle?,the circle is green,cyan | cyan | teal | teal,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,the circle is green,0.6388,0.3065,0.3211,0.0,41.5,9.05,2,image+text
synth_no_pass3_00704,no_pass3,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,the dominant color in this image is yellow,0.9459,0.491,0.4443,0.0,42.5,9.05,2,image+text
synth_no_pass3_00705,no_pass3,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,0.6,0.6667,True,1,the dominant color in this image,orange,the dominant color in this image,0.7108,0.3956,0.3041,0.0,44.5,9.05,2,image+text
synth_no_pass3_00706,no_pass3,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.7135,0.3552,0.3474,0.0,47.0,9.05,2,image+text
synth_no_pass3_00707,no_pass3,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4879,0.2538,0.2238,0.0,46.5,9.05,2,image+text
